Time,DiffConfirmedCount,DateType,InTime,OutTime,origin,destination,Trip
2020-05-09 23,0.0,2.0,,,,,
2020-05-10 06,19.0,2.0,,,,,
2020-05-10 07,19.0,2.0,,,,,
2020-05-10 08,19.0,2.0,,,,,
2020-05-10 09,19.0,2.0,,,,,
2020-05-10 10,19.0,2.0,,,,,
2020-05-10 11,19.0,2.0,,,,,
2020-05-10 12,19.0,2.0,,,,,
2020-05-10 13,19.0,2.0,,,,,
2020-05-10 14,19.0,2.0,,,,,
2020-05-10 15,19.0,2.0,,,,,
2020-05-10 16,19.0,2.0,,,,,
2020-05-10 17,19.0,2.0,,,,,
2020-05-10 18,19.0,2.0,,,,,
2020-05-10 19,19.0,2.0,,,,,
2020-05-10 20,19.0,2.0,,,,,
2020-05-10 21,19.0,2.0,,,,,
2020-05-10 22,19.0,2.0,,,,,
2020-05-10 23,19.0,2.0,,,,,
2020-05-11 06,15.0,1.0,,,,,
2020-05-11 07,15.0,1.0,,,,,
2020-05-11 08,15.0,1.0,2020-05-11 08,2020-05-11 08,0.0,1.0,1.0
2020-05-11 09,15.0,1.0,,,,,
2020-05-11 10,15.0,1.0,,,,,
2020-05-11 11,15.0,1.0,,,,,
2020-05-11 12,15.0,1.0,,,,,
2020-05-11 13,15.0,1.0,,,,,
2020-05-11 14,15.0,1.0,,,,,
2020-05-11 15,15.0,1.0,,,,,
2020-05-11 16,15.0,1.0,2020-05-11 16,2020-05-11 17,1.0,2.0,1.0
2020-05-11 17,15.0,1.0,,,,,
2020-05-11 18,15.0,1.0,,,,,
2020-05-11 19,15.0,1.0,,,,,
2020-05-11 20,15.0,1.0,,,,,
2020-05-11 21,15.0,1.0,,,,,
2020-05-11 22,15.0,1.0,,,,,
2020-05-11 23,15.0,1.0,,,,,
2020-05-12 06,1.0,1.0,,,,,
2020-05-12 07,1.0,1.0,,,,,
2020-05-12 08,1.0,1.0,2020-05-12 08,2020-05-12 09,0.0,1.0,1.0
2020-05-12 09,1.0,1.0,,,,,
2020-05-12 10,1.0,1.0,,,,,
2020-05-12 11,1.0,1.0,,,,,
2020-05-12 12,1.0,1.0,,,,,
2020-05-12 13,1.0,1.0,,,,,
2020-05-12 14,1.0,1.0,,,,,
2020-05-12 15,1.0,1.0,,,,,
2020-05-12 16,1.0,1.0,,,,,
2020-05-12 17,1.0,1.0,,,,,
2020-05-12 18,1.0,1.0,,,,,
2020-05-12 19,1.0,1.0,,,,,
2020-05-12 20,1.0,1.0,,,,,
2020-05-12 21,1.0,1.0,,,,,
2020-05-12 22,1.0,1.0,,,,,
2020-05-12 23,1.0,1.0,,,,,
2020-05-13 06,10.0,1.0,,,,,
2020-05-13 07,10.0,1.0,,,,,
2020-05-13 08,10.0,1.0,2020-05-13 08,2020-05-13 08,0.0,1.0,1.0
2020-05-13 09,10.0,1.0,,,,,
2020-05-13 10,10.0,1.0,,,,,
2020-05-13 11,10.0,1.0,,,,,
2020-05-13 12,10.0,1.0,,,,,
2020-05-13 13,10.0,1.0,,,,,
2020-05-13 14,10.0,1.0,,,,,
2020-05-13 15,10.0,1.0,,,,,
2020-05-13 16,10.0,1.0,,,,,
2020-05-13 17,10.0,1.0,2020-05-13 17,2020-05-13 17,1.0,0.0,1.0
2020-05-13 18,10.0,1.0,,,,,
2020-05-13 19,10.0,1.0,,,,,
2020-05-13 20,10.0,1.0,,,,,
2020-05-13 21,10.0,1.0,,,,,
2020-05-13 22,10.0,1.0,,,,,
2020-05-13 23,10.0,1.0,,,,,
2020-05-14 06,4.0,1.0,,,,,
2020-05-14 07,4.0,1.0,,,,,
2020-05-14 08,4.0,1.0,2020-05-14 08,2020-05-14 08,0.0,1.0,1.0
2020-05-14 09,4.0,1.0,,,,,
2020-05-14 10,4.0,1.0,,,,,
2020-05-14 11,4.0,1.0,,,,,
2020-05-14 12,4.0,1.0,,,,,
2020-05-14 13,4.0,1.0,,,,,
2020-05-14 14,4.0,1.0,,,,,
2020-05-14 15,4.0,1.0,,,,,
2020-05-14 16,4.0,1.0,,,,,
2020-05-14 17,4.0,1.0,,,,,
2020-05-14 18,4.0,1.0,,,,,
2020-05-14 19,4.0,1.0,,,,,
2020-05-14 20,4.0,1.0,2020-05-14 20,2020-05-14 21,2.0,0.0,1.0
2020-05-14 21,4.0,1.0,,,,,
2020-05-14 22,4.0,1.0,,,,,
2020-05-14 23,4.0,1.0,,,,,
2020-05-15 06,6.0,1.0,,,,,
2020-05-15 07,6.0,1.0,,,,,
2020-05-15 08,6.0,1.0,2020-05-15 08,2020-05-15 08,0.0,1.0,1.0
2020-05-15 09,6.0,1.0,,,,,
2020-05-15 10,6.0,1.0,,,,,
2020-05-15 11,6.0,1.0,,,,,
2020-05-15 12,6.0,1.0,,,,,
2020-05-15 13,6.0,1.0,,,,,
2020-05-15 14,6.0,1.0,2020-05-15 14,2020-05-15 15,1.0,0.0,1.0
2020-05-15 15,6.0,1.0,,,,,
2020-05-15 16,6.0,1.0,,,,,
2020-05-15 17,6.0,1.0,,,,,
2020-05-15 18,6.0,1.0,,,,,
2020-05-15 19,6.0,1.0,,,,,
2020-05-15 20,6.0,1.0,,,,,
2020-05-15 21,6.0,1.0,,,,,
2020-05-15 22,6.0,1.0,,,,,
2020-05-15 23,6.0,1.0,,,,,
2020-05-16 06,7.0,2.0,,,,,
2020-05-16 07,7.0,2.0,,,,,
2020-05-16 08,7.0,2.0,,,,,
2020-05-16 09,7.0,2.0,,,,,
2020-05-16 10,7.0,2.0,,,,,
2020-05-16 11,7.0,2.0,,,,,
2020-05-16 12,7.0,2.0,,,,,
2020-05-16 13,7.0,2.0,,,,,
2020-05-16 14,7.0,2.0,,,,,
2020-05-16 15,7.0,2.0,,,,,
2020-05-16 16,7.0,2.0,,,,,
2020-05-16 17,7.0,2.0,,,,,
2020-05-16 18,7.0,2.0,,,,,
2020-05-16 19,7.0,2.0,,,,,
2020-05-16 20,7.0,2.0,,,,,
2020-05-16 21,7.0,2.0,,,,,
2020-05-16 22,7.0,2.0,,,,,
2020-05-16 23,7.0,2.0,,,,,
2020-05-17 06,9.0,2.0,,,,,
2020-05-17 07,9.0,2.0,,,,,
2020-05-17 08,9.0,2.0,,,,,
2020-05-17 09,9.0,2.0,,,,,
2020-05-17 10,9.0,2.0,,,,,
2020-05-17 11,9.0,2.0,,,,,
2020-05-17 12,9.0,2.0,,,,,
2020-05-17 13,9.0,2.0,,,,,
2020-05-17 14,9.0,2.0,,,,,
2020-05-17 15,9.0,2.0,,,,,
2020-05-17 16,9.0,2.0,,,,,
2020-05-17 17,9.0,2.0,,,,,
2020-05-17 18,9.0,2.0,,,,,
2020-05-17 19,9.0,2.0,,,,,
2020-05-17 20,9.0,2.0,,,,,
2020-05-17 21,9.0,2.0,,,,,
2020-05-17 22,9.0,2.0,,,,,
2020-05-17 23,9.0,2.0,,,,,
2020-05-18 06,7.0,1.0,,,,,
2020-05-18 07,7.0,1.0,,,,,
2020-05-18 08,7.0,1.0,2020-05-18 08,2020-05-18 08,0.0,1.0,1.0
2020-05-18 09,7.0,1.0,,,,,
2020-05-18 10,7.0,1.0,,,,,
2020-05-18 11,7.0,1.0,,,,,
2020-05-18 12,7.0,1.0,,,,,
2020-05-18 13,7.0,1.0,,,,,
2020-05-18 14,7.0,1.0,,,,,
2020-05-18 15,7.0,1.0,,,,,
2020-05-18 16,7.0,1.0,,,,,
2020-05-18 17,7.0,1.0,2020-05-18 17,2020-05-18 18,1.0,0.0,1.0
2020-05-18 18,7.0,1.0,,,,,
2020-05-18 19,7.0,1.0,,,,,
2020-05-18 20,7.0,1.0,,,,,
2020-05-18 21,7.0,1.0,,,,,
2020-05-18 22,7.0,1.0,,,,,
2020-05-18 23,7.0,1.0,,,,,
2020-05-19 06,9.0,1.0,,,,,
2020-05-19 07,9.0,1.0,,,,,
2020-05-19 08,9.0,1.0,2020-05-19 08,2020-05-19 08,0.0,1.0,1.0
2020-05-19 09,9.0,1.0,,,,,
2020-05-19 10,9.0,1.0,,,,,
2020-05-19 11,9.0,1.0,,,,,
2020-05-19 12,9.0,1.0,,,,,
2020-05-19 13,9.0,1.0,,,,,
2020-05-19 14,9.0,1.0,,,,,
2020-05-19 15,9.0,1.0,,,,,
2020-05-19 16,9.0,1.0,2020-05-19 16,2020-05-19 17,1.0,0.0,1.0
2020-05-19 17,9.0,1.0,,,,,
2020-05-19 18,9.0,1.0,,,,,
2020-05-19 19,9.0,1.0,,,,,
2020-05-19 20,9.0,1.0,,,,,
2020-05-19 21,9.0,1.0,,,,,
2020-05-19 22,9.0,1.0,,,,,
2020-05-19 23,9.0,1.0,,,,,
2020-05-20 06,3.0,1.0,,,,,
2020-05-20 07,3.0,1.0,,,,,
2020-05-20 08,3.0,1.0,2020-05-20 08,2020-05-20 08,0.0,1.0,1.0
2020-05-20 09,3.0,1.0,,,,,
2020-05-20 10,3.0,1.0,,,,,
2020-05-20 11,3.0,1.0,,,,,
2020-05-20 12,3.0,1.0,,,,,
2020-05-20 13,3.0,1.0,,,,,
2020-05-20 14,3.0,1.0,,,,,
2020-05-20 15,3.0,1.0,,,,,
2020-05-20 16,3.0,1.0,2020-05-20 16,2020-05-20 16,2.0,2.0,1.0
2020-05-20 17,3.0,1.0,,,,,
2020-05-20 18,3.0,1.0,,,,,
2020-05-20 19,3.0,1.0,,,,,
2020-05-20 20,3.0,1.0,,,,,
2020-05-20 21,3.0,1.0,,,,,
2020-05-20 22,3.0,1.0,,,,,
2020-05-20 23,3.0,1.0,,,,,
2020-05-21 06,10.0,1.0,,,,,
2020-05-21 07,10.0,1.0,,,,,
2020-05-21 08,10.0,1.0,2020-05-21 08,2020-05-21 08,0.0,1.0,1.0
2020-05-21 09,10.0,1.0,,,,,
2020-05-21 10,10.0,1.0,,,,,
2020-05-21 11,10.0,1.0,,,,,
2020-05-21 12,10.0,1.0,,,,,
2020-05-21 13,10.0,1.0,,,,,
2020-05-21 14,10.0,1.0,,,,,
2020-05-21 15,10.0,1.0,,,,,
2020-05-21 16,10.0,1.0,,,,,
2020-05-21 17,10.0,1.0,2020-05-21 17,2020-05-21 17,1.0,0.0,1.0
2020-05-21 18,10.0,1.0,,,,,
2020-05-21 19,10.0,1.0,,,,,
2020-05-21 20,10.0,1.0,,,,,
2020-05-21 21,10.0,1.0,,,,,
2020-05-21 22,10.0,1.0,,,,,
2020-05-21 23,10.0,1.0,,,,,
2020-05-22 06,6.0,1.0,,,,,
2020-05-22 07,6.0,1.0,,,,,
2020-05-22 08,6.0,1.0,2020-05-22 08,2020-05-22 09,0.0,1.0,1.0
2020-05-22 09,6.0,1.0,,,,,
2020-05-22 10,6.0,1.0,,,,,
2020-05-22 11,6.0,1.0,,,,,
2020-05-22 12,6.0,1.0,,,,,
2020-05-22 13,6.0,1.0,,,,,
2020-05-22 14,6.0,1.0,,,,,
2020-05-22 15,6.0,1.0,,,,,
2020-05-22 16,6.0,1.0,2020-05-22 16,2020-05-22 17,1.0,0.0,1.0
2020-05-22 17,6.0,1.0,,,,,
2020-05-22 18,6.0,1.0,,,,,
2020-05-22 19,6.0,1.0,,,,,
2020-05-22 20,6.0,1.0,,,,,
2020-05-22 21,6.0,1.0,,,,,
2020-05-22 22,6.0,1.0,,,,,
2020-05-22 23,6.0,1.0,,,,,
2020-05-23 06,0.0,2.0,,,,,
2020-05-23 07,0.0,2.0,,,,,
2020-05-23 08,0.0,2.0,,,,,
2020-05-23 09,0.0,2.0,,,,,
2020-05-23 10,0.0,2.0,,,,,
2020-05-23 11,0.0,2.0,,,,,
2020-05-23 12,0.0,2.0,,,,,
2020-05-23 13,0.0,2.0,,,,,
2020-05-23 14,0.0,2.0,,,,,
2020-05-23 15,0.0,2.0,,,,,
2020-05-23 16,0.0,2.0,,,,,
2020-05-23 17,0.0,2.0,,,,,
2020-05-23 18,0.0,2.0,,,,,
2020-05-23 19,0.0,2.0,,,,,
2020-05-23 20,0.0,2.0,,,,,
2020-05-23 21,0.0,2.0,,,,,
2020-05-23 22,0.0,2.0,,,,,
2020-05-23 23,0.0,2.0,,,,,
2020-05-24 06,3.0,2.0,,,,,
2020-05-24 07,3.0,2.0,,,,,
2020-05-24 08,3.0,2.0,2020-05-24 08,2020-05-24 09,0.0,1.0,1.0
2020-05-24 09,3.0,2.0,,,,,
2020-05-24 10,3.0,2.0,,,,,
2020-05-24 11,3.0,2.0,,,,,
2020-05-24 12,3.0,2.0,,,,,
2020-05-24 13,3.0,2.0,,,,,
2020-05-24 14,3.0,2.0,,,,,
2020-05-24 15,3.0,2.0,,,,,
2020-05-24 16,3.0,2.0,,,,,
2020-05-24 17,3.0,2.0,2020-05-24 17,2020-05-24 17,1.0,0.0,1.0
2020-05-24 18,3.0,2.0,,,,,
2020-05-24 19,3.0,2.0,,,,,
2020-05-24 20,3.0,2.0,,,,,
2020-05-24 21,3.0,2.0,,,,,
2020-05-24 22,3.0,2.0,,,,,
2020-05-24 23,3.0,2.0,,,,,
2020-05-25 06,11.0,1.0,,,,,
2020-05-25 07,11.0,1.0,,,,,
2020-05-25 08,11.0,1.0,2020-05-25 08,2020-05-25 08,0.0,1.0,1.0
2020-05-25 09,11.0,1.0,,,,,
2020-05-25 10,11.0,1.0,,,,,
2020-05-25 11,11.0,1.0,,,,,
2020-05-25 12,11.0,1.0,,,,,
2020-05-25 13,11.0,1.0,,,,,
2020-05-25 14,11.0,1.0,,,,,
2020-05-25 15,11.0,1.0,,,,,
2020-05-25 16,11.0,1.0,,,,,
2020-05-25 17,11.0,1.0,2020-05-25 17,2020-05-25 18,1.0,0.0,1.0
2020-05-25 18,11.0,1.0,,,,,
2020-05-25 19,11.0,1.0,,,,,
2020-05-25 20,11.0,1.0,,,,,
2020-05-25 21,11.0,1.0,,,,,
2020-05-25 22,11.0,1.0,,,,,
2020-05-25 23,11.0,1.0,,,,,
2020-05-26 06,7.0,1.0,,,,,
2020-05-26 07,7.0,1.0,,,,,
2020-05-26 08,7.0,1.0,2020-05-26 08,2020-05-26 09,0.0,1.0,1.0
2020-05-26 09,7.0,1.0,,,,,
2020-05-26 10,7.0,1.0,,,,,
2020-05-26 11,7.0,1.0,,,,,
2020-05-26 12,7.0,1.0,,,,,
2020-05-26 13,7.0,1.0,,,,,
2020-05-26 14,7.0,1.0,,,,,
2020-05-26 15,7.0,1.0,,,,,
2020-05-26 16,7.0,1.0,2020-05-26 16,2020-05-26 17,2.0,0.0,1.0
2020-05-26 17,7.0,1.0,,,,,
2020-05-26 18,7.0,1.0,,,,,
2020-05-26 19,7.0,1.0,,,,,
2020-05-26 20,7.0,1.0,,,,,
2020-05-26 21,7.0,1.0,,,,,
2020-05-26 22,7.0,1.0,,,,,
2020-05-26 23,7.0,1.0,,,,,
2020-05-27 06,2.0,1.0,,,,,
2020-05-27 07,2.0,1.0,,,,,
2020-05-27 08,2.0,1.0,2020-05-27 08,2020-05-27 09,0.0,1.0,1.0
2020-05-27 09,2.0,1.0,,,,,
2020-05-27 10,2.0,1.0,,,,,
2020-05-27 11,2.0,1.0,,,,,
2020-05-27 12,2.0,1.0,,,,,
2020-05-27 13,2.0,1.0,,,,,
2020-05-27 14,2.0,1.0,,,,,
2020-05-27 15,2.0,1.0,,,,,
2020-05-27 16,2.0,1.0,,,,,
2020-05-27 17,2.0,1.0,2020-05-27 17,2020-05-27 18,2.0,2.0,1.0
2020-05-27 18,2.0,1.0,,,,,
2020-05-27 19,2.0,1.0,,,,,
2020-05-27 20,2.0,1.0,,,,,
2020-05-27 21,2.0,1.0,,,,,
2020-05-27 22,2.0,1.0,,,,,
2020-05-27 23,2.0,1.0,,,,,
2020-05-28 06,2.0,1.0,,,,,
2020-05-28 07,2.0,1.0,,,,,
2020-05-28 08,2.0,1.0,,,,,
2020-05-28 09,2.0,1.0,2020-05-28 09,2020-05-28 09,0.0,1.0,1.0
2020-05-28 10,2.0,1.0,,,,,
2020-05-28 11,2.0,1.0,,,,,
2020-05-28 12,2.0,1.0,,,,,
2020-05-28 13,2.0,1.0,,,,,
2020-05-28 14,2.0,1.0,,,,,
2020-05-28 15,2.0,1.0,,,,,
2020-05-28 16,2.0,1.0,2020-05-28 16,2020-05-28 17,1.0,2.0,1.0
2020-05-28 17,2.0,1.0,,,,,
2020-05-28 18,2.0,1.0,2020-05-28 18,2020-05-28 18,2.0,0.0,1.0
2020-05-28 19,2.0,1.0,,,,,
2020-05-28 20,2.0,1.0,,,,,
2020-05-28 21,2.0,1.0,,,,,
2020-05-28 22,2.0,1.0,,,,,
2020-05-28 23,2.0,1.0,,,,,
2020-05-29 06,14.0,1.0,,,,,
2020-05-29 07,14.0,1.0,,,,,
2020-05-29 08,14.0,1.0,2020-05-29 08,2020-05-29 09,0.0,1.0,1.0
2020-05-29 09,14.0,1.0,,,,,
2020-05-29 10,14.0,1.0,,,,,
2020-05-29 11,14.0,1.0,,,,,
2020-05-29 12,14.0,1.0,,,,,
2020-05-29 13,14.0,1.0,,,,,
2020-05-29 14,14.0,1.0,,,,,
2020-05-29 15,14.0,1.0,,,,,
2020-05-29 16,14.0,1.0,,,,,
2020-05-29 17,14.0,1.0,,,,,
2020-05-29 18,14.0,1.0,,,,,
2020-05-29 19,14.0,1.0,,,,,
2020-05-29 20,14.0,1.0,,,,,
2020-05-29 21,14.0,1.0,,,,,
2020-05-29 22,14.0,1.0,,,,,
2020-05-29 23,14.0,1.0,,,,,
2020-05-30 06,8.0,2.0,,,,,
2020-05-30 07,8.0,2.0,,,,,
2020-05-30 08,8.0,2.0,2020-05-30 08,2020-05-30 08,0.0,1.0,1.0
2020-05-30 09,8.0,2.0,,,,,
2020-05-30 10,8.0,2.0,,,,,
2020-05-30 11,8.0,2.0,,,,,
2020-05-30 12,8.0,2.0,,,,,
2020-05-30 13,8.0,2.0,,,,,
2020-05-30 14,8.0,2.0,,,,,
2020-05-30 15,8.0,2.0,,,,,
2020-05-30 16,8.0,2.0,,,,,
2020-05-30 17,8.0,2.0,,,,,
2020-05-30 18,8.0,2.0,,,,,
2020-05-30 19,8.0,2.0,,,,,
2020-05-30 20,8.0,2.0,,,,,
2020-05-30 21,8.0,2.0,,,,,
2020-05-30 22,8.0,2.0,,,,,
2020-05-30 23,8.0,2.0,,,,,
2020-05-31 06,3.0,2.0,,,,,
2020-05-31 07,3.0,2.0,,,,,
2020-05-31 08,3.0,2.0,,,,,
2020-05-31 09,3.0,2.0,,,,,
2020-05-31 10,3.0,2.0,2020-05-31 10,2020-05-31 10,0.0,2.0,1.0
2020-05-31 11,3.0,2.0,,,,,
2020-05-31 12,3.0,2.0,2020-05-31 12,2020-05-31 12,2.0,0.0,1.0
2020-05-31 13,3.0,2.0,,,,,
2020-05-31 14,3.0,2.0,,,,,
2020-05-31 15,3.0,2.0,,,,,
2020-05-31 16,3.0,2.0,,,,,
2020-05-31 17,3.0,2.0,,,,,
2020-05-31 18,3.0,2.0,,,,,
2020-05-31 19,3.0,2.0,,,,,
2020-05-31 20,3.0,2.0,,,,,
2020-05-31 21,3.0,2.0,,,,,
2020-05-31 22,3.0,2.0,,,,,
2020-05-31 23,3.0,2.0,,,,,
2020-06-01 06,21.0,1.0,,,,,
2020-06-01 07,21.0,1.0,2020-06-01 07,2020-06-01 08,0.0,2.0,1.0
2020-06-01 08,21.0,1.0,,,,,
2020-06-01 09,21.0,1.0,,,,,
2020-06-01 10,21.0,1.0,,,,,
2020-06-01 11,21.0,1.0,,,,,
2020-06-01 12,21.0,1.0,,,,,
2020-06-01 13,21.0,1.0,,,,,
2020-06-01 14,21.0,1.0,,,,,
2020-06-01 15,21.0,1.0,,,,,
2020-06-01 16,21.0,1.0,,,,,
2020-06-01 17,21.0,1.0,2020-06-01 17,2020-06-01 18,2.0,0.0,1.0
2020-06-01 18,21.0,1.0,,,,,
2020-06-01 19,21.0,1.0,,,,,
2020-06-01 20,21.0,1.0,,,,,
2020-06-01 21,21.0,1.0,,,,,
2020-06-01 22,21.0,1.0,,,,,
2020-06-01 23,21.0,1.0,,,,,
2020-06-02 06,10.0,1.0,,,,,
2020-06-02 07,10.0,1.0,,,,,
2020-06-02 08,10.0,1.0,,,,,
2020-06-02 09,10.0,1.0,2020-06-02 09,2020-06-02 10,0.0,2.0,1.0
2020-06-02 10,10.0,1.0,,,,,
2020-06-02 11,10.0,1.0,,,,,
2020-06-02 12,10.0,1.0,,,,,
2020-06-02 13,10.0,1.0,,,,,
2020-06-02 14,10.0,1.0,,,,,
2020-06-02 15,10.0,1.0,,,,,
2020-06-02 16,10.0,1.0,,,,,
2020-06-02 17,10.0,1.0,,,,,
2020-06-02 18,10.0,1.0,,,,,
2020-06-02 19,10.0,1.0,,,,,
2020-06-02 20,10.0,1.0,,,,,
2020-06-02 21,10.0,1.0,,,,,
2020-06-02 22,10.0,1.0,,,,,
2020-06-02 23,10.0,1.0,,,,,
2020-06-03 06,-1.0,1.0,,,,,
2020-06-03 07,-1.0,1.0,,,,,
2020-06-03 08,-1.0,1.0,2020-06-03 08,2020-06-03 08,0.0,2.0,1.0
2020-06-03 09,-1.0,1.0,,,,,
2020-06-03 10,-1.0,1.0,,,,,
2020-06-03 11,-1.0,1.0,,,,,
2020-06-03 12,-1.0,1.0,,,,,
2020-06-03 13,-1.0,1.0,,,,,
2020-06-03 14,-1.0,1.0,,,,,
2020-06-03 15,-1.0,1.0,,,,,
2020-06-03 16,-1.0,1.0,,,,,
2020-06-03 17,-1.0,1.0,2020-06-03 17,2020-06-03 17,2.0,2.0,1.0
2020-06-03 18,-1.0,1.0,,,,,
2020-06-03 19,-1.0,1.0,2020-06-03 19,2020-06-03 19,2.0,0.0,1.0
2020-06-03 20,-1.0,1.0,,,,,
2020-06-03 21,-1.0,1.0,,,,,
2020-06-03 22,-1.0,1.0,,,,,
2020-06-03 23,-1.0,1.0,,,,,
2020-06-04 06,7.0,1.0,,,,,
2020-06-04 07,7.0,1.0,,,,,
2020-06-04 08,7.0,1.0,,,,,
2020-06-04 09,7.0,1.0,2020-06-04 09,2020-06-04 09,0.0,1.0,1.0
2020-06-04 10,7.0,1.0,,,,,
2020-06-04 11,7.0,1.0,,,,,
2020-06-04 12,7.0,1.0,,,,,
2020-06-04 13,7.0,1.0,,,,,
2020-06-04 14,7.0,1.0,,,,,
2020-06-04 15,7.0,1.0,,,,,
2020-06-04 16,7.0,1.0,,,,,
2020-06-04 17,7.0,1.0,2020-06-04 17,2020-06-04 18,1.0,0.0,1.0
2020-06-04 18,7.0,1.0,,,,,
2020-06-04 19,7.0,1.0,,,,,
2020-06-04 20,7.0,1.0,,,,,
2020-06-04 21,7.0,1.0,,,,,
2020-06-04 22,7.0,1.0,,,,,
2020-06-04 23,7.0,1.0,,,,,
2020-06-05 06,8.0,1.0,,,,,
2020-06-05 07,8.0,1.0,,,,,
2020-06-05 08,8.0,1.0,2020-06-05 08,2020-06-05 08,0.0,2.0,1.0
2020-06-05 09,8.0,1.0,,,,,
2020-06-05 10,8.0,1.0,,,,,
2020-06-05 11,8.0,1.0,,,,,
2020-06-05 12,8.0,1.0,,,,,
2020-06-05 13,8.0,1.0,,,,,
2020-06-05 14,8.0,1.0,,,,,
2020-06-05 15,8.0,1.0,,,,,
2020-06-05 16,8.0,1.0,,,,,
2020-06-05 17,8.0,1.0,2020-06-05 17,2020-06-05 18,1.0,0.0,1.0
2020-06-05 18,8.0,1.0,,,,,
2020-06-05 19,8.0,1.0,,,,,
2020-06-05 20,8.0,1.0,,,,,
2020-06-05 21,8.0,1.0,,,,,
2020-06-05 22,8.0,1.0,,,,,
2020-06-05 23,8.0,1.0,,,,,
2020-06-06 06,7.0,2.0,,,,,
2020-06-06 07,7.0,2.0,,,,,
2020-06-06 08,7.0,2.0,,,,,
2020-06-06 09,7.0,2.0,,,,,
2020-06-06 10,7.0,2.0,,,,,
2020-06-06 11,7.0,2.0,,,,,
2020-06-06 12,7.0,2.0,,,,,
2020-06-06 13,7.0,2.0,,,,,
2020-06-06 14,7.0,2.0,,,,,
2020-06-06 15,7.0,2.0,,,,,
2020-06-06 16,7.0,2.0,,,,,
2020-06-06 17,7.0,2.0,,,,,
2020-06-06 18,7.0,2.0,,,,,
2020-06-06 19,7.0,2.0,,,,,
2020-06-06 20,7.0,2.0,,,,,
2020-06-06 21,7.0,2.0,,,,,
2020-06-06 22,7.0,2.0,,,,,
2020-06-06 23,7.0,2.0,,,,,
2020-06-07 06,6.0,2.0,,,,,
2020-06-07 07,6.0,2.0,,,,,
2020-06-07 08,6.0,2.0,,,,,
2020-06-07 09,6.0,2.0,,,,,
2020-06-07 10,6.0,2.0,,,,,
2020-06-07 11,6.0,2.0,,,,,
2020-06-07 12,6.0,2.0,,,,,
2020-06-07 13,6.0,2.0,,,,,
2020-06-07 14,6.0,2.0,,,,,
2020-06-07 15,6.0,2.0,,,,,
2020-06-07 16,6.0,2.0,,,,,
2020-06-07 17,6.0,2.0,,,,,
2020-06-07 18,6.0,2.0,,,,,
2020-06-07 19,6.0,2.0,,,,,
2020-06-07 20,6.0,2.0,,,,,
2020-06-07 21,6.0,2.0,,,,,
2020-06-07 22,6.0,2.0,,,,,
2020-06-07 23,6.0,2.0,,,,,
2020-06-08 06,5.0,1.0,,,,,
2020-06-08 07,5.0,1.0,,,,,
2020-06-08 08,5.0,1.0,2020-06-08 08,2020-06-08 08,0.0,2.0,1.0
2020-06-08 09,5.0,1.0,,,,,
2020-06-08 10,5.0,1.0,,,,,
2020-06-08 11,5.0,1.0,,,,,
2020-06-08 12,5.0,1.0,,,,,
2020-06-08 13,5.0,1.0,,,,,
2020-06-08 14,5.0,1.0,,,,,
2020-06-08 15,5.0,1.0,,,,,
2020-06-08 16,5.0,1.0,,,,,
2020-06-08 17,5.0,1.0,2020-06-08 17,2020-06-08 18,1.0,2.0,1.0
2020-06-08 18,5.0,1.0,,,,,
2020-06-08 19,5.0,1.0,,,,,
2020-06-08 20,5.0,1.0,,,,,
2020-06-08 21,5.0,1.0,2020-06-08 21,2020-06-08 21,2.0,0.0,1.0
2020-06-08 22,5.0,1.0,,,,,
2020-06-08 23,5.0,1.0,,,,,
2020-06-09 06,3.0,1.0,,,,,
2020-06-09 07,3.0,1.0,,,,,
2020-06-09 08,3.0,1.0,2020-06-09 08,2020-06-09 09,0.0,2.0,1.0
2020-06-09 09,3.0,1.0,,,,,
2020-06-09 10,3.0,1.0,,,,,
2020-06-09 11,3.0,1.0,,,,,
2020-06-09 12,3.0,1.0,,,,,
2020-06-09 13,3.0,1.0,,,,,
2020-06-09 14,3.0,1.0,,,,,
2020-06-09 15,3.0,1.0,,,,,
2020-06-09 16,3.0,1.0,,,,,
2020-06-09 17,3.0,1.0,,,,,
2020-06-09 18,3.0,1.0,2020-06-09 18,2020-06-09 19,2.0,0.0,1.0
2020-06-09 19,3.0,1.0,,,,,
2020-06-09 20,3.0,1.0,,,,,
2020-06-09 21,3.0,1.0,,,,,
2020-06-09 22,3.0,1.0,,,,,
2020-06-09 23,3.0,1.0,,,,,
2020-06-10 06,3.0,1.0,,,,,
2020-06-10 07,3.0,1.0,,,,,
2020-06-10 08,3.0,1.0,2020-06-10 08,2020-06-10 08,0.0,2.0,1.0
2020-06-10 09,3.0,1.0,,,,,
2020-06-10 10,3.0,1.0,,,,,
2020-06-10 11,3.0,1.0,,,,,
2020-06-10 12,3.0,1.0,,,,,
2020-06-10 13,3.0,1.0,,,,,
2020-06-10 14,3.0,1.0,,,,,
2020-06-10 15,3.0,1.0,,,,,
2020-06-10 16,3.0,1.0,,,,,
2020-06-10 17,3.0,1.0,,,,,
2020-06-10 18,3.0,1.0,2020-06-10 18,2020-06-10 19,2.0,0.0,1.0
2020-06-10 19,3.0,1.0,,,,,
2020-06-10 20,3.0,1.0,,,,,
2020-06-10 21,3.0,1.0,,,,,
